# ea & Leave1Out
## TangentSpace Mapping
| abbr.                                             | test_score       | train_score      | params                                                                           |
|---------------------------------------------------|------------------|------------------|----------------------------------------------------------------------------------|
| TSFeatureExtractor()_LogisticRegression()         | 0.513 (+/-0.025) | 0.680 (+/-0.033) | {'TangentSpace': TSFeatureExtractor(), 'classify': LogisticRegression()}         |
| TangentSpace()_LinearDiscriminantAnalysis()       | 0.505 (+/-0.009) | 0.787 (+/-0.029) | {'TangentSpace': TangentSpace(), 'classify': LinearDiscriminantAnalysis()}       |
| TSFeatureExtractor()_SVC()                        | 0.500 (+/-0.000) | 0.715 (+/-0.055) | {'TangentSpace': TSFeatureExtractor(), 'classify': SVC()}                        |
| TangentSpace()_SVC()                              | 0.500 (+/-0.000) | 0.606 (+/-0.047) | {'TangentSpace': TangentSpace(), 'classify': SVC()}                              |
| TangentSpace()_SVC(kernel='poly')                 | 0.500 (+/-0.000) | 0.592 (+/-0.023) | {'TangentSpace': TangentSpace(), 'classify': SVC(kernel='poly')}                 |
| TSFeatureExtractor()_SVC(kernel='poly')           | 0.496 (+/-0.006) | 0.699 (+/-0.052) | {'TangentSpace': TSFeatureExtractor(), 'classify': SVC(kernel='poly')}           |
| TSFeatureExtractor()_LinearDiscriminantAnalysis() | 0.495 (+/-0.012) | 0.671 (+/-0.034) | {'TangentSpace': TSFeatureExtractor(), 'classify': LinearDiscriminantAnalysis()} |
| TangentSpace()_LogisticRegression()               | 0.482 (+/-0.030) | 0.768 (+/-0.025) | {'TangentSpace': TangentSpace(), 'classify': LogisticRegression()}               |
## CSP + classifier
| abbr.                                     | test_score       | train_score      | params                                                                                     |
|-------------------------------------------|------------------|------------------|--------------------------------------------------------------------------------------------|
| logeuclid_6_SVC(C=0.8)                    | 0.524 (+/-0.047) | 0.578 (+/-0.014) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 6, 'classify': SVC(C=0.8)}                    |
| logeuclid_7_SVC()                         | 0.521 (+/-0.040) | 0.590 (+/-0.020) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 7, 'classify': SVC()}                         |
| logeuclid_4_LogisticRegression()          | 0.521 (+/-0.040) | 0.540 (+/-0.010) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 4, 'classify': LogisticRegression()}          |
| logeuclid_4_LinearDiscriminantAnalysis()  | 0.520 (+/-0.038) | 0.551 (+/-0.023) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 4, 'classify': LinearDiscriminantAnalysis()}  |
| logeuclid_8_SVC()                         | 0.512 (+/-0.016) | 0.593 (+/-0.028) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 8, 'classify': SVC()}                         |
| logeuclid_6_LogisticRegression()          | 0.512 (+/-0.019) | 0.565 (+/-0.027) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 6, 'classify': LogisticRegression()}          |
| euclid_7_LogisticRegression()             | 0.511 (+/-0.019) | 0.637 (+/-0.032) | {'CSP__metric': 'euclid', 'CSP__nfilter': 7, 'classify': LogisticRegression()}             |
| logeuclid_6_SVC()                         | 0.509 (+/-0.018) | 0.583 (+/-0.005) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 6, 'classify': SVC()}                         |
| riemann_4_LogisticRegression()            | 0.508 (+/-0.013) | 0.590 (+/-0.015) | {'CSP__metric': 'riemann', 'CSP__nfilter': 4, 'classify': LogisticRegression()}            |
| logeuclid_6_LinearDiscriminantAnalysis()  | 0.507 (+/-0.010) | 0.572 (+/-0.025) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 6, 'classify': LinearDiscriminantAnalysis()}  |
| logeuclid_5_SVC(C=0.8)                    | 0.506 (+/-0.008) | 0.577 (+/-0.020) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 5, 'classify': SVC(C=0.8)}                    |
| riemann_7_LogisticRegression()            | 0.504 (+/-0.010) | 0.618 (+/-0.010) | {'CSP__metric': 'riemann', 'CSP__nfilter': 7, 'classify': LogisticRegression()}            |
| riemann_4_SVC()                           | 0.501 (+/-0.002) | 0.625 (+/-0.019) | {'CSP__metric': 'riemann', 'CSP__nfilter': 4, 'classify': SVC()}                           |
| logeuclid_8_LogisticRegression()          | 0.501 (+/-0.002) | 0.586 (+/-0.010) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 8, 'classify': LogisticRegression()}          |
| logeuclid_6_GaussianNB(priors=[0.5, 0.5]) | 0.501 (+/-0.018) | 0.536 (+/-0.015) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 6, 'classify': GaussianNB(priors=[0.5, 0.5])} |
| riemann_8_LogisticRegression()            | 0.501 (+/-0.011) | 0.623 (+/-0.007) | {'CSP__metric': 'riemann', 'CSP__nfilter': 8, 'classify': LogisticRegression()}            |
| euclid_7_SVC()                            | 0.500 (+/-0.000) | 0.702 (+/-0.028) | {'CSP__metric': 'euclid', 'CSP__nfilter': 7, 'classify': SVC()}                            |
| euclid_4_GaussianNB(priors=[0.5, 0.5])    | 0.500 (+/-0.000) | 0.567 (+/-0.047) | {'CSP__metric': 'euclid', 'CSP__nfilter': 4, 'classify': GaussianNB(priors=[0.5, 0.5])}    |
| euclid_5_LinearDiscriminantAnalysis()     | 0.500 (+/-0.000) | 0.597 (+/-0.064) | {'CSP__metric': 'euclid', 'CSP__nfilter': 5, 'classify': LinearDiscriminantAnalysis()}     |
| euclid_5_GaussianNB(priors=[0.5, 0.5])    | 0.500 (+/-0.000) | 0.574 (+/-0.032) | {'CSP__metric': 'euclid', 'CSP__nfilter': 5, 'classify': GaussianNB(priors=[0.5, 0.5])}    |
| euclid_6_GaussianNB(priors=[0.5, 0.5])    | 0.500 (+/-0.000) | 0.573 (+/-0.031) | {'CSP__metric': 'euclid', 'CSP__nfilter': 6, 'classify': GaussianNB(priors=[0.5, 0.5])}    |
| euclid_4_SVC(C=0.8)                       | 0.500 (+/-0.000) | 0.676 (+/-0.028) | {'CSP__metric': 'euclid', 'CSP__nfilter': 4, 'classify': SVC(C=0.8)}                       |
| logeuclid_4_SVC(C=0.8)                    | 0.500 (+/-0.004) | 0.568 (+/-0.016) | {'CSP__metric': 'logeuclid', 'CSP__nfilter': 4, 'classify': SVC(C=0.8)}                    |
| euclid_8_SVC()                            | 0.500 (+/-0.000) | 0.702 (+/-0.030) | {'CSP__metric': 'euclid', 'CSP__nfilter': 8, 'classify': SVC()}                            |
